painting_id,feature,x,y,width,height,color,rgb
b254,h-line,0,245,632,16,black,#000000
b254,h-line,0,524,632,16,black,#000000
b254,v-line,13,261,8,263,black,#000000
b255,rect,0,0,245,243,gray,#d3d2d1
b255,rect,252,0,11,243,white,#f5f5f1
b255,rect,270,0,280,243,white,#f3f3f0
b255,rect,0,251,245,15,white,#f6f5f3
b255,rect,252,251,11,15,white,#f7f7f4
b255,rect,270,251,280,15,white,#f6f6f3
b255,rect,0,274,245,70,white,#f8f8f5
b255,rect,252,274,11,70,white,#f5f5f3
b255,rect,270,274,280,70,white,#f6f6f3
b255,rect,0,353,245,216,white,#f6f5f4
b255,rect,252,353,11,216,white,#f7f7f3
b255,rect,270,353,174,184,white,#f6f5f4
b255,rect,451,353,99,216,gray,#d5d2d2
b255,rect,270,546,174,23,red,#ef2013
b255,v-line,245,0,7,569,black,#000000
b255,v-line,263,0,7,569,black,#000000
b255,v-line,444,353,7,216,black,#000000
b255,h-line,0,243,550,8,black,#000000
b255,h-line,0,266,550,8,black,#000000
b255,h-line,0,344,550,9,black,#000000
b255,h-line,270,537,174,9,black,#000000
b256,rect,0,0,289,311,yellow,#f9ed1a
b256,rect,296,0,20,311,white,#f8f1eb
b256,rect,323,0,370,311,white,#f7f0ec
b256,rect,0,319,289,36,white,#f7efea
b256,rect,296,319,20,36,white,#f7f0ea
b256,rect,323,319,370,36,white,#f6f0ec
b256,rect,0,363,14,91,white,#f2ebe4
b256,rect,20,363,269,91,white,#f4ece8
b256,rect,296,363,20,91,white,#f5eeea
b256,rect,323,363,370,91,white,#f6f0ec
b256,rect,0,463,289,36,white,#f5eee9
b256,rect,296,463,20,36,white,#f5efe9
b256,rect,323,463,370,36,white,#f7f1ed
b256,rect,0,508,289,215,white,#f6efeb
b256,rect,296,508,20,215,white,#f6efeb
b256,rect,323,508,178,175,white,#f7efec
b256,rect,508,508,185,215,white,#f8f0ec
b256,rect,323,693,178,30,blue,#3860a0
b256,h-line,0,311,693,8,black,#000000
b256,h-line,0,355,693,8,black,#000000
b256,h-line,0,454,693,9,black,#000000
b256,h-line,0,499,693,9,black,#000000
b256,v-line,289,0,7,723,black,#000000
b256,v-line,316,0,7,723,black,#000000
b256,v-line,14,363,6,91,black,#000000
b256,v-line,501,508,7,215,black,#000000
b256,h-line,323,683,178,10,black,#000000
b257,rect,0,0,39,82,white,#f0f0ef
b257,rect,54,0,197,1010,white,#f1f1f1
b257,rect,266,0,244,93,yellow,#f8ea22
b257,rect,0,82,39,42,red,#e2252f
b257,rect,266,108,244,363,white,#f5f4f5
b257,rect,0,125,39,335,white,#f4f4f4
b257,rect,0,500,39,139,white,#f3f3f3
b257,rect,266,488,244,321,white,#f3f3f3
b257,rect,0,639,39,42,red,#e2252f
b257,rect,0,681,39,120,white,#f4f4f4
b257,rect,266,826,244,184,white,#f3f3f3
b257,rect,0,841,39,169,blue,#4a68ae
b257,v-line,39,3,15,1007,black,#000000
b257,v-line,251,3,15,1007,black,#000000
b257,h-line,266,93,244,15,black,#000000
b257,h-line,0,460,39,40,black,#000000
b257,h-line,266,471,244,17,black,#000000
b257,h-line,0,801,39,40,black,#000000
b257,h-line,266,809,244,17,black,#000000
b257,end-gap,39,0,15,3,white,#f1f1f0
b257,end-gap,251,0,7,3,white,#f1f1f1
b257,end-gap,258,0,8,3,yellow,#f8ea22
b259,rect,0,0,300,249,white,#fcfcfd
b259,rect,310,0,379,249,white,#fcfcfc
b259,rect,0,262,300,141,white,#fefefe
b259,rect,310,262,379,141,white,#fcfdfd
b259,rect,0,416,300,64,white,#fefefe
b259,rect,310,416,379,64,white,#fdfdfd
b259,rect,0,493,300,218,white,#fcfcfc
b259,rect,310,493,184,176,blue,#29498b
b259,rect,503,493,186,218,white,#fefefe
b259,rect,310,678,184,33,white,#fcfcfc
b259,v-line,300,0,10,711,black,#000000
b259,h-line,0,249,689,13,black,#000000
b259,h-line,0,403,689,13,black,#000000
b259,h-line,0,480,689,13,black,#000000
b259,v-line,494,493,9,218,black,#000000
b259,h-line,310,669,184,9,black,#000000
b260,rect,0,0,63,30,white,#f5f9e8
b260,rect,81,0,198,1000,white,#f5f9ec
b260,rect,297,0,208,63,red,#e15215
b260,rect,0,30,63,58,blue,#6f8fcc
b260,rect,297,81,208,383,white,#f5f9ee
b260,rect,0,88,63,368,white,#f9fdf1
b260,rect,297,491,208,261,white,#f7faf3
b260,rect,0,508,63,227,white,#f8fbf5
b260,rect,0,786,63,51,yellow,#e5d90a
b260,rect,297,770,208,82,white,#f8fbf5
b260,rect,0,877,63,123,yellow,#e1db0a
b260,rect,297,872,208,128,white,#f5f9ee
b260,v-line,63,0,18,1000,black,#000000
b260,v-line,279,0,18,1000,black,#000000
b260,h-line,297,63,208,18,black,#000000
b260,h-line,0,456,63,52,black,#000000
b260,h-line,297,464,208,27,black,#000000
b260,h-line,0,735,63,51,black,#000000
b260,h-line,297,752,208,18,black,#000000
b260,h-line,0,837,63,40,black,#000000
b260,h-line,297,852,208,20,black,#000000
b261,rect,0,0,247,228,red,#e51716
b261,rect,256,0,295,228,white,#f6f6f1
b261,rect,0,239,247,120,white,#f5f5f1
b261,rect,256,239,295,120,white,#f3f3ef
b261,rect,0,370,54,192,yellow,#f1f114
b261,rect,62,370,185,192,white,#f2f2ed
b261,rect,256,370,163,159,blue,#415fa1
b261,rect,427,370,124,192,white,#f0f0ec
b261,rect,256,538,163,24,white,#f4f4ef
b261,v-line,247,0,9,562,black,#000000
b261,v-line,54,370,8,192,black,#000000
b261,v-line,419,370,8,192,black,#000000
b261,h-line,0,228,551,11,black,#000000
b261,h-line,0,359,551,11,black,#000000
b261,h-line,256,529,163,9,black,#000000
b262,rect,0,0,128,66,red,#e30b0c
b262,rect,137,0,193,66,white,#f6f7f7
b262,rect,0,75,128,31,red,#e10b0b
b262,rect,137,75,193,31,white,#f6f8f8
b262,rect,0,116,128,34,red,#e30c0a
b262,rect,137,116,193,316,white,#f6f9f9
b262,rect,0,163,128,211,white,#f6f9f7
b262,rect,0,384,128,48,gray,#cecfd0
b262,v-line,128,0,9,432,black,#000000
b262,h-line,0,66,330,9,black,#000000
b262,h-line,0,106,330,10,black,#000000
b262,h-line,0,150,128,13,black,#000000
b262,h-line,0,374,128,10,black,#000000
b263,rect,0,0,123,40,blue,#455a97
b263,rect,132,0,203,40,white,#f5f5f5
b263,rect,0,49,123,96,white,#f5f5f5
b263,rect,132,49,203,96,white,#f9fcfa
b263,rect,0,154,123,232,white,#f9fbfb
b263,rect,132,154,203,281,white,#fafaf9
b263,rect,0,395,123,40,yellow,#f2fa3c
b263,v-line,123,0,9,435,black,#000000
b263,h-line,0,40,335,9,black,#000000
b263,h-line,0,145,335,9,black,#000000
b263,h-line,0,386,123,9,black,#000000
b264,rect,0,0,221,259,white,#ffffff
b264,rect,232,0,123,259,white,#ffffff
b264,rect,366,0,294,259,white,#ffffff
b264,rect,0,274,221,49,white,#ffffff
b264,rect,232,274,123,49,white,#ffffff
b264,rect,366,274,294,49,white,#ffffff
b264,rect,0,338,221,30,white,#ffffff
b264,rect,232,338,123,30,white,#ffffff
b264,rect,366,338,294,30,white,#ffffff
b264,rect,0,383,221,68,white,#ffffff
b264,rect,232,383,123,68,white,#ffffff
b264,rect,366,383,294,68,white,#ffffff
b264,rect,0,466,221,274,white,#ffffff
b264,rect,232,466,123,274,white,#ffffff
b264,rect,366,466,89,151,yellow,#ffff00
b264,rect,463,466,66,151,yellow,#ffff00
b264,rect,537,466,123,274,white,#ffffff
b264,rect,366,630,163,38,white,#ffffff
b264,rect,366,681,163,59,white,#ffffff
b264,v-line,221,0,11,740,black,#000000
b264,v-line,355,0,11,740,black,#000000
b264,h-line,0,259,660,15,black,#000000
b264,h-line,0,323,660,15,black,#000000
b264,h-line,0,368,660,15,black,#000000
b264,h-line,0,451,660,15,black,#000000
b264,v-line,455,466,8,151,black,#000000
b264,v-line,529,466,8,274,black,#000000
b264,h-line,366,617,163,13,black,#000000
b264,h-line,366,668,163,13,black,#000000
b265,rect,0,0,202,29,red,#e50005
b265,rect,214,0,211,170,white,#f8f9f6
b265,rect,437,0,185,170,white,#f9f9f6
b265,rect,0,44,202,126,white,#f9f9f8
b265,rect,0,185,202,61,white,#f9faf9
b265,rect,214,185,211,61,white,#f9f9f9
b265,rect,437,185,185,61,white,#f9f9f7
b265,rect,0,261,202,306,white,#f9f9f9
b265,rect,214,261,211,306,white,#f9f9f8
b265,rect,437,261,134,306,white,#f9f9f6
b265,rect,582,261,24,306,yellow,#faf600
b265,rect,617,261,5,306,white,#f7f9f5
b265,rect,0,582,202,60,white,#fafaf9
b265,rect,214,582,211,60,white,#faf9f9
b265,rect,437,582,185,60,white,#f9f9f8
b265,rect,0,657,202,143,white,#f9f9f8
b265,rect,214,657,211,53,white,#faf9f9
b265,rect,437,657,185,143,white,#f8f9f6
b265,rect,214,725,211,33,white,#f9f9f8
b265,rect,214,773,211,27,white,#faf9f9
b265,v-line,571,261,11,306,black,#000000
b265,v-line,606,261,11,306,black,#000000
b265,h-line,0,29,202,15,black,#000000
b265,h-line,0,170,622,15,black,#000000
b265,h-line,0,246,622,15,black,#000000
b265,h-line,0,567,622,15,black,#000000
b265,h-line,0,642,622,15,black,#000000
b265,h-line,214,710,211,15,black,#000000
b265,h-line,214,758,211,15,black,#000000
b265,v-line,202,0,12,800,black,#000000
b265,v-line,425,0,12,800,black,#000000
b266,rect,0,0,204,35,white,#fbfbfb
b266,rect,214,0,121,35,white,#f9f9f9
b266,rect,345,0,160,35,white,#fafafa
b266,rect,0,46,15,131,red,#fe0907
b266,rect,24,46,180,131,white,#faf9fa
b266,rect,214,46,121,131,white,#f9f9f9
b266,rect,345,46,160,131,white,#f9f9f9
b266,rect,0,191,15,52,red,#fe0907
b266,rect,24,191,180,52,white,#f9f9f9
b266,rect,214,191,121,52,white,#f8f8f8
b266,rect,345,191,160,52,white,#f9f9f9
b266,rect,0,257,15,100,red,#fe0907
b266,rect,24,257,180,100,white,#f9f9f9
b266,rect,214,257,121,100,white,#f8f8f8
b266,rect,345,257,160,100,white,#fbfbfb
b266,rect,0,371,204,144,white,#f8f8f8
b266,rect,214,371,121,120,white,#f8f8f8
b266,rect,345,371,160,144,white,#f9f9f9
b266,rect,214,500,121,15,white,#f9f9f9
b266,v-line,204,0,10,515,black,#000000
b266,v-line,335,0,10,515,black,#000000
b266,v-line,15,46,9,311,black,#000000
b266,h-line,0,35,505,11,black,#000000
b266,h-line,0,177,505,14,black,#000000
b266,h-line,0,243,505,14,black,#000000
b266,h-line,0,357,505,14,black,#000000
b266,h-line,214,491,121,9,black,#000000
b267,rect,0,0,306,275,yellow,#e9e903
b267,rect,314,0,20,275,white,#fafcf7
b267,rect,342,0,343,275,white,#fafcfa
b267,rect,0,283,306,51,white,#fafdfa
b267,rect,314,283,20,51,white,#fcfefa
b267,rect,342,283,343,51,white,#fcfffc
b267,rect,0,342,9,92,white,#fbfdfa
b267,rect,16,342,290,92,white,#fafcf8
b267,rect,314,342,20,92,white,#fcfff9
b267,rect,342,342,343,92,white,#fefffc
b267,rect,0,442,306,50,white,#fbfcf8
b267,rect,314,442,20,50,white,#fcfefa
b267,rect,342,442,343,50,white,#fbfefb
b267,rect,0,500,306,205,white,#fbfdfa
b267,rect,314,500,20,205,white,#fdfffb
b267,rect,342,500,161,163,white,#fbfdfa
b267,rect,511,500,174,205,white,#fcfefc
b267,rect,342,671,161,34,blue,#3b5fa6
b267,v-line,306,0,8,705,black,#000000
b267,v-line,334,0,8,705,black,#000000
b267,v-line,9,342,7,92,black,#000000
b267,v-line,503,500,8,205,black,#000000
b267,h-line,0,275,685,8,black,#000000
b267,h-line,0,334,685,8,black,#000000
b267,h-line,0,434,685,8,black,#000000
b267,h-line,0,492,685,8,black,#000000
b267,h-line,342,663,161,8,black,#000000
b268,rect,0,0,362,269,white,#f9f9f9
b268,rect,372,0,11,269,white,#f3f3f3
b268,rect,393,0,83,269,white,#f7f7f7
b268,rect,486,0,317,269,white,#f7f7f7
b268,rect,0,287,362,227,white,#fbfbfb
b268,rect,372,287,11,227,white,#f8f8f8
b268,rect,393,287,83,227,white,#fafafb
b268,rect,486,287,317,227,white,#fafafa
b268,rect,0,532,131,218,red,#f90f06
b268,rect,141,532,221,218,white,#fbfbfb
b268,rect,372,532,11,218,white,#fafafc
b268,rect,393,532,83,218,white,#fbfbfb
b268,rect,486,532,269,218,white,#f8f7f8
b268,rect,765,532,38,218,blue,#2958ab
b268,rect,0,768,131,217,white,#f7f7f7
b268,rect,141,768,221,189,white,#f5f5f5
b268,rect,372,768,11,217,white,#f7f7f6
b268,rect,393,768,83,217,white,#f6f6f6
b268,rect,486,768,317,217,white,#f5f4f5
b268,rect,141,971,221,14,white,#f2f2f2
b268,v-line,362,0,10,985,black,#000000
b268,v-line,383,0,10,985,black,#000000
b268,v-line,476,0,10,985,black,#000000
b268,v-line,131,532,10,453,black,#000000
b268,v-line,755,532,10,218,black,#000000
b268,h-line,0,269,803,18,black,#000000
b268,h-line,0,514,803,18,black,#000000
b268,h-line,0,750,803,18,black,#000000
b268,h-line,141,957,221,14,black,#000000
b269,rect,0,0,36,55,white,#f7f9f5
b269,rect,49,0,339,441,white,#f9f9f7
b269,rect,401,0,609,441,white,#f8f8f6
b269,rect,1023,0,17,441,white,#f7f7f4
b269,rect,0,55,36,66,black,#161818
b269,rect,0,120,36,321,white,#f9f9f5
b269,rect,0,459,36,561,white,#f4f3f0
b269,rect,49,459,339,561,white,#f8f7f6
b269,rect,401,459,609,162,white,#f7f7f5
b269,rect,1023,459,17,162,white,#f5f4f2
b269,rect,401,638,609,89,white,#f6f6f4
b269,rect,1023,638,17,185,white,#f4f4f3
b269,rect,401,746,609,77,white,#f7f7f5
b269,rect,401,839,609,139,white,#f7f7f5
b269,rect,1023,839,17,181,white,#f3f3f1
b269,rect,401,994,609,26,red,#de1104
b269,v-line,36,0,13,1020,black,#000000
b269,v-line,388,0,13,1020,black,#000000
b269,v-line,1010,0,13,1020,black,#000000
b269,h-line,0,441,1040,18,black,#000000
b269,h-line,401,621,639,17,black,#000000
b269,h-line,401,727,609,19,black,#000000
b269,h-line,401,823,639,16,black,#000000
b269,h-line,401,978,609,16,black,#000000
b271,rect,0,0,32,240,white,#f4f4f1
b271,rect,41,0,160,10,white,#f4f4f1
b271,rect,212,0,10,10,white,#f4f4f1
b271,rect,235,0,131,10,white,#f4f4f1
b271,rect,381,0,142,10,white,#f4f4f1
b271,rect,534,0,18,368,white,#f4f4f1
b271,rect,41,21,160,72,white,#f4f4f1
b271,rect,212,21,10,72,white,#f4f4f1
b271,rect,235,21,131,72,white,#f4f4f1
b271,rect,381,21,142,72,white,#f4f4f1
b271,rect,41,114,160,126,white,#f4f4f1
b271,rect,212,114,10,126,white,#f4f4f1
b271,rect,235,114,131,126,white,#f4f4f1
b271,rect,381,114,142,126,white,#f4f4f1
b271,rect,0,261,32,107,yellow,#f0ec19
b271,rect,41,261,160,107,white,#f4f4f1
b271,rect,212,261,10,107,white,#f4f4f1
b271,rect,235,261,131,107,white,#f4f4f1
b271,rect,381,261,142,107,white,#f4f4f1
b271,rect,0,389,201,182,white,#f4f4f1
b271,rect,212,389,10,182,white,#f4f4f1
b271,rect,235,389,131,182,white,#f4f4f1
b271,rect,381,389,171,159,white,#f4f4f1
b271,rect,381,557,171,14,blue,#2e5b9b
b271,v-line,32,0,9,368,black,#000000
b271,v-line,201,0,11,571,black,#000000
b271,v-line,222,0,13,571,black,#000000
b271,v-line,366,0,15,571,black,#000000
b271,v-line,523,0,11,368,black,#000000
b271,h-line,41,10,482,11,black,#000000
b271,h-line,41,93,482,21,black,#000000
b271,h-line,0,240,523,21,black,#000000
b271,h-line,0,368,552,21,black,#000000
b271,h-line,381,548,171,9,black,#000000
b272,rect,0,0,47,87,blue,#496fb6
b272,rect,60,0,146,294,white,#fdfff9
b272,rect,221,0,338,294,white,#fefff9
b272,rect,574,0,31,294,white,#fffff7
b272,rect,0,111,47,183,white,#fdfff9
b272,rect,0,315,47,188,white,#fefff9
b272,rect,60,315,146,188,white,#fefffa
b272,rect,221,315,338,188,white,#fefff9
b272,rect,574,315,31,188,red,#ec2627
b272,rect,0,521,47,229,white,#fdfff8
b272,rect,60,521,146,85,white,#fdfffa
b272,rect,221,521,338,85,white,#fefffa
b272,rect,574,521,31,85,white,#fefff9
b272,rect,60,624,146,71,white,#fdfff9
b272,rect,221,624,338,71,white,#fefff9
b272,rect,574,624,31,126,white,#fcfffa
b272,rect,60,713,146,37,white,#fdfff8
b272,rect,221,713,338,37,white,#fefff9
b272,v-line,47,0,13,750,black,#000000
b272,v-line,206,0,15,750,black,#000000
b272,v-line,559,0,15,750,black,#000000
b272,h-line,0,87,47,24,black,#000000
b272,h-line,0,294,605,21,black,#000000
b272,h-line,0,503,605,18,black,#000000
b272,h-line,60,606,545,18,black,#000000
b272,h-line,60,695,499,18,black,#000000
b273,rect,0,0,82,56,yellow,#ffee03
b273,rect,92,0,40,56,yellow,#fded07
b273,rect,141,0,6,56,white,#fbf9f3
b273,rect,156,0,89,56,white,#fbf8f3
b273,rect,256,0,79,56,white,#fbf8f3
b273,rect,0,68,82,34,yellow,#fced07
b273,rect,92,68,40,34,yellow,#feee09
b273,rect,141,68,6,34,white,#f9f8f1
b273,rect,156,68,89,34,white,#f9f6f1
b273,rect,256,68,79,34,white,#f8f5f0
b273,rect,0,114,82,32,white,#fbf9f6
b273,rect,92,114,40,32,white,#fbf9f5
b273,rect,141,114,6,32,white,#fcf9f5
b273,rect,156,114,89,32,white,#faf9f4
b273,rect,256,114,79,32,white,#fbf8f3
b273,rect,0,158,82,222,white,#fcf9f3
b273,rect,92,158,40,222,white,#f9f7f4
b273,rect,141,158,6,277,white,#f9f7f2
b273,rect,156,158,89,277,white,#f9f7f2
b273,rect,256,158,79,277,white,#fbf9f4
b273,rect,0,394,82,41,red,#e51609
b273,rect,92,394,40,41,white,#f7f3ef
b273,v-line,82,0,10,435,black,#000000
b273,v-line,132,0,9,435,black,#000000
b273,v-line,147,0,9,435,black,#000000
b273,v-line,245,0,11,435,black,#000000
b273,h-line,0,56,335,12,black,#000000
b273,h-line,0,102,335,12,black,#000000
b273,h-line,0,146,335,12,black,#000000
b273,h-line,0,380,132,14,black,#000000
b274,rect,0,0,32,51,red,#db1712
b274,rect,45,0,119,51,white,#f8f9f6
b274,rect,177,0,61,51,blue,#3e6fae
b274,rect,251,0,123,51,white,#f9f9f7
b274,rect,387,0,8,51,white,#f5f5f4
b274,rect,408,0,16,51,white,#f7f8f7
b274,rect,437,0,30,51,white,#f8f8f6
b274,rect,481,0,48,51,white,#f9f9f7
b274,rect,540,0,12,353,white,#f5f5f3
b274,rect,0,66,32,63,red,#db1712
b274,rect,45,66,119,141,white,#f7f8f5
b274,rect,177,66,61,141,white,#f9f9f7
b274,rect,251,66,123,141,white,#fafaf8
b274,rect,387,66,8,141,white,#f4f5f2
b274,rect,408,66,16,141,white,#f7f7f4
b274,rect,437,66,30,141,white,#f8f8f7
b274,rect,481,66,48,141,white,#f6f7f5
b274,rect,0,129,32,190,white,#f6f7f1
b274,rect,45,224,119,129,white,#f6f7f3
b274,rect,177,224,61,129,yellow,#eee314
b274,rect,251,224,123,129,white,#f6f6f4
b274,rect,387,224,8,129,white,#f5f6f3
b274,rect,408,224,16,129,white,#f4f3f1
b274,rect,437,224,30,129,white,#f6f6f5
b274,rect,481,224,48,51,white,#f7f7f3
b274,rect,481,275,48,43,red,#da110b
b274,rect,481,318,48,35,white,#f3f6f3
b274,rect,0,319,32,34,red,#dc130f
b274,rect,0,369,164,234,white,#f7f7f4
b274,rect,177,369,197,202,white,#f6f6f2
b274,rect,387,369,8,85,white,#f5f5f4
b274,rect,408,369,16,85,white,#f6f7f4
b274,rect,437,369,30,85,white,#f5f5f4
b274,rect,481,369,71,85,white,#f6f7f3
b274,rect,387,467,8,104,white,#f2f2f2
b274,rect,408,467,16,104,white,#f4f4f3
b274,rect,437,467,30,104,white,#f6f6f3
b274,rect,481,467,71,104,white,#f6f7f5
b274,rect,177,586,197,17,white,#f7f8f4
b274,rect,387,586,8,17,white,#f4f2f3
b274,rect,408,586,59,17,white,#f6f6f5
b274,rect,481,586,71,17,blue,#3968a8
b274,v-line,32,0,13,353,black,#000000
b274,v-line,164,0,13,603,black,#000000
b274,v-line,238,0,13,353,black,#000000
b274,v-line,374,0,13,603,black,#000000
b274,v-line,395,0,13,603,black,#000000
b274,v-line,424,0,13,571,black,#000000
b274,v-line,467,0,14,603,black,#000000
b274,v-line,529,0,11,353,black,#000000
b274,h-line,0,51,529,15,black,#000000
b274,h-line,45,207,484,17,black,#000000
b274,h-line,0,353,552,16,black,#000000
b274,h-line,387,454,165,13,black,#000000
b274,h-line,177,571,375,15,black,#000000
b275,rect,0,0,119,21,yellow,#fef818
b275,rect,134,0,48,21,white,#fffffe
b275,rect,197,0,39,21,white,#fffffe
b275,rect,251,0,153,21,white,#fefffd
b275,rect,419,0,108,21,white,#fefffe
b275,rect,542,0,8,21,white,#fdfefb
b275,rect,0,36,119,81,yellow,#fef716
b275,rect,134,36,48,81,white,#fffffe
b275,rect,197,36,39,81,white,#fffffe
b275,rect,251,36,153,81,white,#fefffd
b275,rect,419,36,108,81,white,#fefffc
b275,rect,542,36,8,81,white,#fcfffb
b275,rect,0,132,119,77,yellow,#fdf714
b275,rect,134,132,48,77,white,#fefffe
b275,rect,197,132,39,77,white,#fefffd
b275,rect,251,132,153,77,white,#fefffd
b275,rect,419,132,108,77,white,#fbfffb
b275,rect,542,132,8,77,white,#fbfdfa
b275,rect,0,226,119,312,white,#fafdf9
b275,rect,134,226,48,43,white,#fdfefc
b275,rect,197,226,39,113,white,#fdfefc
b275,rect,251,226,153,113,white,#fdfefc
b275,rect,419,226,108,113,white,#fbfefb
b275,rect,542,226,8,92,white,#f8faf7
b275,rect,134,269,48,47,red,#f10f0c
b275,rect,134,316,48,23,white,#fcfffd
b275,rect,542,318,8,21,red,#ec110f
b275,rect,134,356,48,182,white,#fafcfa
b275,rect,197,356,39,182,white,#fafcfa
b275,rect,251,356,153,182,white,#f8faf8
b275,rect,419,356,108,182,white,#f8faf8
b275,rect,542,356,8,12,red,#ec100b
b275,rect,542,368,8,170,white,#f5f7f5
b275,rect,0,552,119,48,white,#f7f8f6
b275,rect,134,552,48,48,white,#f7f8f5
b275,rect,197,552,39,48,white,#f5f7f5
b275,rect,251,552,153,48,blue,#3767ad
b275,rect,419,552,108,48,white,#f4f5f3
b275,rect,542,552,8,48,yellow,#efe709
b275,h-line,0,21,550,15,black,#000000
b275,h-line,0,117,550,15,black,#000000
b275,h-line,0,209,550,17,black,#000000
b275,h-line,134,339,416,17,black,#000000
b275,v-line,119,0,15,600,black,#000000
b275,v-line,182,0,15,600,black,#000000
b275,v-line,236,0,15,600,black,#000000
b275,v-line,404,0,15,600,black,#000000
b275,v-line,527,0,15,600,black,#000000
b275,h-line,0,538,550,14,black,#000000
b276,rect,0,0,123,138,blue,#3264a7
b276,rect,134,0,14,138,blue,#3565a8
b276,rect,163,0,63,138,white,#f5f6f3
b276,rect,241,0,34,138,white,#f4f6f3
b276,rect,290,0,160,138,white,#f2f2f1
b276,rect,467,0,46,138,white,#f1f2f0
b276,rect,529,0,56,138,white,#f2f3f1
b276,rect,601,0,94,138,white,#f2f3f2
b276,rect,0,160,123,103,blue,#3365a9
b276,rect,134,160,14,103,blue,#3568aa
b276,rect,163,160,63,103,white,#f5f6f4
b276,rect,241,160,34,103,white,#f5f6f4
b276,rect,290,160,160,103,white,#f5f6f4
b276,rect,467,160,46,103,white,#f5f6f5
b276,rect,529,160,56,103,white,#f4f5f4
b276,rect,601,160,94,103,white,#f5f6f4
b276,rect,0,285,123,99,white,#f6f7f5
b276,rect,134,285,14,99,white,#f5f8f5
b276,rect,163,285,63,99,white,#f6f7f6
b276,rect,241,285,34,99,white,#f7f8f6
b276,rect,290,285,160,99,white,#f6f8f6
b276,rect,467,285,46,99,white,#f6f7f5
b276,rect,529,285,56,99,white,#f7f8f6
b276,rect,601,285,94,99,white,#f7f8f6
b276,rect,0,406,123,123,white,#f7f8f6
b276,rect,134,406,14,123,white,#f6f7f5
b276,rect,163,406,63,123,white,#f8f9f7
b276,rect,241,406,34,123,white,#f8f9f7
b276,rect,290,406,160,123,white,#f7f8f7
b276,rect,467,406,46,123,white,#f6f7f5
b276,rect,529,406,56,123,white,#f7f8f6
b276,rect,601,406,74,123,white,#f7f8f6
b276,rect,690,406,5,123,red,#eb1917
b276,rect,0,547,123,175,white,#f8f9f6
b276,rect,134,547,14,175,white,#f8f9f7
b276,rect,163,547,63,175,white,#f8f9f8
b276,rect,241,547,34,175,white,#f7f8f7
b276,rect,290,547,160,175,white,#f6f7f6
b276,rect,467,547,46,105,white,#f5f7f4
b276,rect,529,547,56,105,yellow,#fafc04
b276,rect,601,547,94,175,white,#f6f8f6
b276,rect,467,673,46,49,white,#f5f6f5
b276,rect,529,673,56,49,white,#f4f5f4
b276,v-line,123,0,11,722,black,#000000
b276,v-line,148,0,15,722,black,#000000
b276,v-line,226,0,15,722,black,#000000
b276,v-line,275,0,15,722,black,#000000
b276,v-line,450,0,17,722,black,#000000
b276,v-line,513,0,16,722,black,#000000
b276,v-line,585,0,16,722,black,#000000
b276,v-line,675,406,15,123,black,#000000
b276,h-line,0,138,695,22,black,#000000
b276,h-line,0,263,695,22,black,#000000
b276,h-line,0,384,695,22,black,#000000
b276,h-line,0,529,695,18,black,#000000
b276,h-line,467,652,118,21,black,#000000
b277,rect,0,0,14,10,white,#f6f6f7
b277,rect,27,0,109,10,white,#f6f5f6
b277,rect,151,0,386,10,white,#f4f4f4
b277,rect,552,0,76,10,white,#f4f4f4
b277,rect,638,0,14,10,white,#f2f2f4
b277,rect,663,0,20,10,white,#f3f4f6
b277,rect,694,0,54,82,white,#f4f4f4
b277,rect,759,0,11,435,white,#f4f4f4
b277,rect,0,23,14,412,white,#f5f5f4
b277,rect,27,23,109,59,white,#f5f5f5
b277,rect,151,23,386,59,white,#f4f4f4
b277,rect,552,23,76,59,white,#f4f4f4
b277,rect,638,23,14,59,white,#f3f5f4
b277,rect,663,23,20,59,white,#f4f4f2
b277,rect,27,99,109,336,white,#f7f7f7
b277,rect,151,99,386,336,white,#f5f5f5
b277,rect,552,99,76,336,white,#f4f4f4
b277,rect,638,99,14,336,white,#f5f5f5
b277,rect,663,99,20,336,white,#f3f4f3
b277,rect,694,99,54,336,white,#f4f4f4
b277,rect,0,456,14,225,white,#f5f5f5
b277,rect,27,456,109,225,white,#f5f5f5
b277,rect,151,456,386,111,white,#f4f4f4
b277,rect,552,456,76,111,white,#f4f4f4
b277,rect,638,456,14,225,white,#f4f5f4
b277,rect,663,456,20,225,white,#f5f6f4
b277,rect,694,456,54,344,white,#f4f4f4
b277,rect,759,456,11,344,white,#f1f1f1
b277,rect,151,590,386,91,white,#f4f4f4
b277,rect,552,590,76,91,blue,#386da9
b277,rect,0,700,14,100,white,#f4f4f4
b277,rect,27,700,109,100,white,#f4f4f4
b277,rect,151,700,386,61,white,#f3f2f3
b277,rect,552,700,76,61,white,#f4f4f4
b277,rect,638,700,14,100,white,#f3f4f0
b277,rect,663,700,20,100,white,#f3f3f3
b277,rect,151,775,386,25,white,#f3f2f3
b277,rect,552,775,76,25,white,#f1f2ef
b277,v-line,14,0,13,800,black,#000000
b277,v-line,136,0,15,800,black,#000000
b277,v-line,537,0,15,800,black,#000000
b277,v-line,628,0,10,800,black,#000000
b277,v-line,652,0,11,800,black,#000000
b277,v-line,683,0,11,800,black,#000000
b277,v-line,748,0,11,800,black,#000000
b277,h-line,0,10,683,13,black,#000000
