scheduled	actual	delay	is_late	day_name
2023-07-03 21:27:00	2023-07-03 21:55:00	0 days 00:28:00	True	Mon
2023-09-20 17:40:00	2023-09-20 17:35:00	-1 days +23:55:00	False	Wed
2023-07-12 16:25:00	2023-07-12 17:38:00	0 days 01:13:00	True	Wed
2023-10-16 11:55:00	2023-10-16 11:55:00	0 days 00:00:00	False	Mon
2023-03-21 08:14:00	2023-03-21 08:10:00	-1 days +23:56:00	False	Tue
2023-07-26 17:00:00	2023-07-26 17:34:00	0 days 00:34:00	True	Wed
2023-05-27 08:10:00	2023-05-27 08:07:00	-1 days +23:57:00	False	Sat
2023-07-28 11:28:00	2023-07-28 11:26:00	-1 days +23:58:00	False	Fri
2023-08-10 11:54:00	2023-08-10 11:49:00	-1 days +23:55:00	False	Thu
2023-07-13 20:55:00	2023-07-13 22:36:00	0 days 01:41:00	True	Thu
2023-04-01 21:45:00	2023-04-01 21:54:00	0 days 00:09:00	False	Sat
2023-05-11 12:15:00	2023-05-11 12:11:00	-1 days +23:56:00	False	Thu
2023-12-10 08:31:00	2023-12-10 08:51:00	0 days 00:20:00	True	Sun
2023-08-20 23:42:00	2023-08-20 23:35:00	-1 days +23:53:00	False	Sun
2023-03-13 19:20:00	2023-03-13 19:10:00	-1 days +23:50:00	False	Mon
2023-08-26 15:40:00	2023-08-26 15:50:00	0 days 00:10:00	False	Sat
2023-11-06 16:25:00	2023-11-06 16:18:00	-1 days +23:53:00	False	Mon
2023-02-17 12:55:00	2023-02-17 13:05:00	0 days 00:10:00	False	Fri
2023-06-21 18:30:00	2023-06-21 18:28:00	-1 days +23:58:00	False	Wed
2023-12-01 10:58:00	2023-12-01 10:46:00	-1 days +23:48:00	False	Fri
2023-07-25 08:15:00	2023-07-25 08:17:00	0 days 00:02:00	False	Tue
2023-05-15 10:05:00	2023-05-15 10:05:00	0 days 00:00:00	False	Mon
2023-12-10 22:55:00	2023-12-10 22:57:00	0 days 00:02:00	False	Sun
2023-04-27 14:05:00	2023-04-27 15:17:00	0 days 01:12:00	True	Thu
2023-01-20 13:54:00	2023-01-20 13:54:00	0 days 00:00:00	False	Fri
2023-07-23 22:54:00	2023-07-23 22:54:00	0 days 00:00:00	False	Sun
2023-02-01 08:57:00	2023-02-01 08:53:00	-1 days +23:56:00	False	Wed
2023-04-10 21:50:00	2023-04-10 22:25:00	0 days 00:35:00	True	Mon
2023-10-03 11:30:00	2023-10-03 11:27:00	-1 days +23:57:00	False	Tue
2023-05-13 22:59:00	2023-05-13 23:06:00	0 days 00:07:00	False	Sat
2023-08-19 19:54:00	2023-08-19 19:46:00	-1 days +23:52:00	False	Sat
2023-08-05 11:05:00	2023-08-05 10:57:00	-1 days +23:52:00	False	Sat
2023-03-27 09:15:00	2023-03-27 10:05:00	0 days 00:50:00	True	Mon
2023-12-11 10:38:00	2023-12-11 10:35:00	-1 days +23:57:00	False	Mon
2023-01-11 22:49:00	2023-01-11 22:38:00	-1 days +23:49:00	False	Wed
2023-08-30 11:10:00	2023-08-30 11:17:00	0 days 00:07:00	False	Wed
2023-12-12 10:10:00	2023-12-12 10:08:00	-1 days +23:58:00	False	Tue
2023-05-16 21:40:00	2023-05-16 22:20:00	0 days 00:40:00	True	Tue
2023-09-02 07:05:00	2023-09-02 07:03:00	-1 days +23:58:00	False	Sat
2023-03-12 18:47:00	2023-03-12 18:39:00	-1 days +23:52:00	False	Sun
2023-05-31 08:34:00	2023-05-31 08:30:00	-1 days +23:56:00	False	Wed
2023-01-08 22:30:00	2023-01-08 22:28:00	-1 days +23:58:00	False	Sun
2023-04-24 20:00:00	2023-04-24 19:54:00	-1 days +23:54:00	False	Mon
2023-10-21 11:00:00	2023-10-21 10:57:00	-1 days +23:57:00	False	Sat
2023-12-02 14:35:00	2023-12-02 14:32:00	-1 days +23:57:00	False	Sat
2023-09-08 22:36:00	2023-09-08 22:32:00	-1 days +23:56:00	False	Fri
2023-03-31 09:30:00	2023-03-31 09:37:00	0 days 00:07:00	False	Fri
2023-01-14 07:20:00	2023-01-14 07:16:00	-1 days +23:56:00	False	Sat
2023-06-19 08:55:00	2023-06-19 08:55:00	0 days 00:00:00	False	Mon
2023-07-29 19:30:00	2023-07-29 20:18:00	0 days 00:48:00	True	Sat
2023-11-11 22:00:00	2023-11-11 21:59:00	-1 days +23:59:00	False	Sat
2023-10-27 22:21:00	2023-10-27 22:12:00	-1 days +23:51:00	False	Fri
2023-09-24 07:17:00	2023-09-24 07:09:00	-1 days +23:52:00	False	Sun
2023-03-18 16:20:00	2023-03-18 16:13:00	-1 days +23:53:00	False	Sat
2023-08-21 19:40:00	2023-08-21 19:36:00	-1 days +23:56:00	False	Mon
2023-03-24 08:50:00	2023-03-24 08:51:00	0 days 00:01:00	False	Fri
2023-06-16 18:40:00	2023-06-16 18:35:00	-1 days +23:55:00	False	Fri
2023-09-12 08:15:00	2023-09-12 08:14:00	-1 days +23:59:00	False	Tue
2023-12-01 17:54:00	2023-12-01 17:47:00	-1 days +23:53:00	False	Fri
2023-11-17 09:50:00	2023-11-17 09:48:00	-1 days +23:58:00	False	Fri
2023-02-21 17:53:00	2023-02-21 18:32:00	0 days 00:39:00	True	Tue
2023-04-03 13:23:00	2023-04-03 13:27:00	0 days 00:04:00	False	Mon
2023-11-23 08:45:00	2023-11-23 08:42:00	-1 days +23:57:00	False	Thu
2023-12-17 07:15:00	2023-12-17 07:12:00	-1 days +23:57:00	False	Sun
2023-02-05 20:18:00	2023-02-05 20:16:00	-1 days +23:58:00	False	Sun
2023-02-10 14:20:00	2023-02-10 14:17:00	-1 days +23:57:00	False	Fri
2023-07-27 07:05:00	2023-07-27 07:04:00	-1 days +23:59:00	False	Thu
2023-05-15 21:55:00	2023-05-15 21:50:00	-1 days +23:55:00	False	Mon
2023-08-19 08:40:00	2023-08-19 08:40:00	0 days 00:00:00	False	Sat
2023-12-28 21:01:00	2023-12-28 21:01:00	0 days 00:00:00	False	Thu
2023-09-17 16:55:00	2023-09-17 17:01:00	0 days 00:06:00	False	Sun
2023-01-03 19:20:00	2023-01-03 19:45:00	0 days 00:25:00	True	Tue
2023-05-14 16:20:00	2023-05-14 16:19:00	-1 days +23:59:00	False	Sun
2023-08-31 10:15:00	2023-08-31 10:12:00	-1 days +23:57:00	False	Thu
2023-07-11 12:52:00	2023-07-11 12:50:00	-1 days +23:58:00	False	Tue
2023-04-08 21:50:00	2023-04-08 21:55:00	0 days 00:05:00	False	Sat
2023-07-30 12:34:00	2023-07-30 12:33:00	-1 days +23:59:00	False	Sun
2023-06-18 19:05:00	2023-06-18 19:39:00	0 days 00:34:00	True	Sun
2023-12-08 15:47:00	2023-12-08 15:45:00	-1 days +23:58:00	False	Fri
2023-05-25 07:10:00	2023-05-25 07:08:00	-1 days +23:58:00	False	Thu
2023-04-11 06:00:00	2023-04-11 05:57:00	-1 days +23:57:00	False	Tue
2023-11-07 15:00:00	2023-11-07 15:09:00	0 days 00:09:00	False	Tue
2023-05-11 09:40:00	2023-05-11 09:36:00	-1 days +23:56:00	False	Thu
2023-10-22 10:00:00	2023-10-22 09:58:00	-1 days +23:58:00	False	Sun
2023-01-21 22:29:00	2023-01-21 22:29:00	0 days 00:00:00	False	Sat
2023-01-12 15:15:00	2023-01-12 15:45:00	0 days 00:30:00	True	Thu
2023-11-21 21:15:00	2023-11-21 21:53:00	0 days 00:38:00	True	Tue
2023-06-01 22:40:00	2023-06-01 22:38:00	-1 days +23:58:00	False	Thu
2023-10-07 07:15:00	2023-10-07 07:11:00	-1 days +23:56:00	False	Sat
2023-06-21 15:25:00	2023-06-21 15:21:00	-1 days +23:56:00	False	Wed
2023-02-25 14:50:00	2023-02-25 14:55:00	0 days 00:05:00	False	Sat
2023-03-07 11:15:00	2023-03-07 11:19:00	0 days 00:04:00	False	Tue
2023-11-02 09:45:00	2023-11-02 09:39:00	-1 days +23:54:00	False	Thu
2023-07-19 17:47:00	2023-07-19 18:57:00	0 days 01:10:00	True	Wed
2023-10-10 15:15:00	2023-10-10 15:10:00	-1 days +23:55:00	False	Tue
2023-03-10 06:04:00	2023-03-10 06:00:00	-1 days +23:56:00	False	Fri
2023-03-22 18:33:00	2023-03-22 18:30:00	-1 days +23:57:00	False	Wed
2023-09-04 08:15:00	2023-09-04 08:29:00	0 days 00:14:00	False	Mon
2023-04-28 19:30:00	2023-04-28 19:29:00	-1 days +23:59:00	False	Fri
2023-11-20 08:25:00	2023-11-20 08:21:00	-1 days +23:56:00	False	Mon
2023-12-27 18:44:00	2023-12-27 18:44:00	0 days 00:00:00	False	Wed
2023-06-14 11:30:00	2023-06-14 12:11:00	0 days 00:41:00	True	Wed
2023-10-05 07:15:00	2023-10-05 09:39:00	0 days 02:24:00	True	Thu
2023-04-26 19:50:00	2023-04-26 19:49:00	-1 days +23:59:00	False	Wed
2023-11-18 17:51:00	2023-11-18 17:45:00	-1 days +23:54:00	False	Sat
2023-08-31 17:35:00	2023-08-31 17:31:00	-1 days +23:56:00	False	Thu
2023-09-01 22:30:00	2023-09-02 00:21:00	0 days 01:51:00	True	Sat
2023-08-27 15:59:00	2023-08-27 15:57:00	-1 days +23:58:00	False	Sun
2023-04-15 07:05:00	2023-04-15 07:02:00	-1 days +23:57:00	False	Sat
2023-08-19 17:58:00	2023-08-19 17:53:00	-1 days +23:55:00	False	Sat
2023-03-30 23:57:00	2023-03-31 00:10:00	0 days 00:13:00	False	Fri
2023-03-07 16:15:00	2023-03-07 16:05:00	-1 days +23:50:00	False	Tue
2023-11-24 15:35:00	2023-11-24 15:33:00	-1 days +23:58:00	False	Fri
2023-09-27 10:15:00	2023-09-27 10:08:00	-1 days +23:53:00	False	Wed
2023-11-14 12:31:00	2023-11-14 12:28:00	-1 days +23:57:00	False	Tue
2023-07-02 21:21:00	2023-07-02 21:52:00	0 days 00:31:00	True	Sun
2023-12-06 12:05:00	2023-12-06 11:58:00	-1 days +23:53:00	False	Wed
2023-06-27 07:21:00	2023-06-27 07:20:00	-1 days +23:59:00	False	Tue
2023-08-01 19:20:00	2023-08-01 19:23:00	0 days 00:03:00	False	Tue
2023-04-05 09:10:00	2023-04-05 09:38:00	0 days 00:28:00	True	Wed
2023-10-01 14:08:00	2023-10-01 14:05:00	-1 days +23:57:00	False	Sun
2023-07-30 10:30:00	2023-07-30 10:31:00	0 days 00:01:00	False	Sun
2023-07-07 13:53:00	2023-07-07 13:48:00	-1 days +23:55:00	False	Fri
2023-01-14 07:59:00	2023-01-14 07:59:00	0 days 00:00:00	False	Sat
2023-03-24 21:15:00	2023-03-24 21:15:00	0 days 00:00:00	False	Fri
2023-02-06 09:00:00	2023-02-06 08:58:00	-1 days +23:58:00	False	Mon
2023-09-08 09:23:00	2023-09-08 09:21:00	-1 days +23:58:00	False	Fri
2023-08-26 18:35:00	2023-08-26 18:34:00	-1 days +23:59:00	False	Sat
2023-03-05 13:24:00	2023-03-05 14:04:00	0 days 00:40:00	True	Sun
2023-04-03 22:59:00	2023-04-03 22:56:00	-1 days +23:57:00	False	Mon
2023-04-13 12:45:00	2023-04-13 12:55:00	0 days 00:10:00	False	Thu
2023-06-18 19:59:00	2023-06-18 20:14:00	0 days 00:15:00	False	Sun
2023-06-10 22:30:00	2023-06-10 23:01:00	0 days 00:31:00	True	Sat
2023-12-16 16:44:00	2023-12-16 16:43:00	-1 days +23:59:00	False	Sat
2023-01-24 15:47:00	2023-01-24 15:42:00	-1 days +23:55:00	False	Tue
2023-09-23 18:13:00	2023-09-23 18:03:00	-1 days +23:50:00	False	Sat
2023-12-13 11:01:00	2023-12-13 10:58:00	-1 days +23:57:00	False	Wed
2023-08-10 07:20:00	2023-08-10 07:51:00	0 days 00:31:00	True	Thu
2023-05-17 09:41:00	2023-05-17 09:38:00	-1 days +23:57:00	False	Wed
2023-02-21 07:45:00	2023-02-21 07:39:00	-1 days +23:54:00	False	Tue
2023-09-10 07:06:00	2023-09-10 07:05:00	-1 days +23:59:00	False	Sun
2023-01-09 19:50:00	2023-01-09 19:46:00	-1 days +23:56:00	False	Mon
2023-09-12 09:06:00	2023-09-12 09:04:00	-1 days +23:58:00	False	Tue
2023-10-07 16:45:00	2023-10-07 16:43:00	-1 days +23:58:00	False	Sat
2023-07-08 13:04:00	2023-07-08 13:02:00	-1 days +23:58:00	False	Sat
2023-02-15 22:05:00	2023-02-15 21:54:00	-1 days +23:49:00	False	Wed
2023-12-06 10:35:00	2023-12-06 10:32:00	-1 days +23:57:00	False	Wed
2023-08-24 17:28:00	2023-08-24 17:27:00	-1 days +23:59:00	False	Thu
2023-03-28 10:10:00	2023-03-28 11:06:00	0 days 00:56:00	True	Tue
2023-01-30 12:34:00	2023-01-30 12:49:00	0 days 00:15:00	False	Mon
2023-09-15 16:34:00	2023-09-15 16:33:00	-1 days +23:59:00	False	Fri
2023-10-26 16:47:00	2023-10-26 16:46:00	-1 days +23:59:00	False	Thu
2023-06-23 17:25:00	2023-06-23 18:22:00	0 days 00:57:00	True	Fri
2023-04-01 18:10:00	2023-04-01 18:58:00	0 days 00:48:00	True	Sat
2023-07-21 08:10:00	2023-07-21 08:27:00	0 days 00:17:00	True	Fri
2023-04-02 20:10:00	2023-04-02 20:07:00	-1 days +23:57:00	False	Sun
2023-01-20 18:15:00	2023-01-20 18:08:00	-1 days +23:53:00	False	Fri
2023-01-20 21:20:00	2023-01-20 21:16:00	-1 days +23:56:00	False	Fri
2023-01-28 11:35:00	2023-01-28 11:29:00	-1 days +23:54:00	False	Sat
2023-03-29 21:50:00	2023-03-29 21:46:00	-1 days +23:56:00	False	Wed
2023-07-30 23:03:00	2023-07-30 23:12:00	0 days 00:09:00	False	Sun
2023-02-06 09:00:00	2023-02-06 08:56:00	-1 days +23:56:00	False	Mon
2023-07-24 12:58:00	2023-07-24 13:01:00	0 days 00:03:00	False	Mon
2023-11-10 16:07:00	2023-11-10 16:04:00	-1 days +23:57:00	False	Fri
2023-03-06 21:25:00	2023-03-06 21:23:00	-1 days +23:58:00	False	Mon
2023-03-26 15:56:00	2023-03-26 19:48:00	0 days 03:52:00	True	Sun
2023-03-08 16:27:00	2023-03-08 16:23:00	-1 days +23:56:00	False	Wed
2023-11-18 16:25:00	2023-11-18 16:31:00	0 days 00:06:00	False	Sat
2023-12-14 15:39:00	2023-12-14 15:41:00	0 days 00:02:00	False	Thu
2023-02-09 21:28:00	2023-02-09 21:26:00	-1 days +23:58:00	False	Thu
2023-11-10 11:51:00	2023-11-10 11:47:00	-1 days +23:56:00	False	Fri
2023-05-28 07:13:00	2023-05-28 07:24:00	0 days 00:11:00	False	Sun
2023-12-04 22:25:00	2023-12-04 22:20:00	-1 days +23:55:00	False	Mon
2023-09-22 16:55:00	2023-09-22 16:54:00	-1 days +23:59:00	False	Fri
2023-03-06 07:30:00	2023-03-06 07:36:00	0 days 00:06:00	False	Mon
2023-01-14 20:45:00	2023-01-14 20:42:00	-1 days +23:57:00	False	Sat
2023-06-21 19:51:00	2023-06-21 19:45:00	-1 days +23:54:00	False	Wed
2023-02-13 22:10:00	2023-02-13 22:35:00	0 days 00:25:00	True	Mon
2023-12-13 14:48:00	2023-12-13 14:44:00	-1 days +23:56:00	False	Wed
2023-10-08 16:01:00	2023-10-08 16:01:00	0 days 00:00:00	False	Sun
2023-07-29 10:30:00	2023-07-29 12:14:00	0 days 01:44:00	True	Sat
2023-05-06 19:30:00	2023-05-06 20:43:00	0 days 01:13:00	True	Sat
2023-12-31 21:50:00	2023-12-31 22:35:00	0 days 00:45:00	True	Sun
2023-07-12 16:26:00	2023-07-12 16:42:00	0 days 00:16:00	True	Wed
2023-12-20 16:26:00	2023-12-20 16:23:00	-1 days +23:57:00	False	Wed
2023-09-24 19:50:00	2023-09-24 19:50:00	0 days 00:00:00	False	Sun
2023-09-13 10:10:00	2023-09-13 10:06:00	-1 days +23:56:00	False	Wed
2023-10-06 10:10:00	2023-10-06 10:19:00	0 days 00:09:00	False	Fri
2023-06-04 08:55:00	2023-06-04 09:31:00	0 days 00:36:00	True	Sun
2023-04-19 09:40:00	2023-04-19 09:38:00	-1 days +23:58:00	False	Wed
2023-10-01 18:50:00	2023-10-01 18:52:00	0 days 00:02:00	False	Sun
2023-01-10 22:56:00	2023-01-10 22:46:00	-1 days +23:50:00	False	Tue
2023-10-25 20:36:00	2023-10-25 20:32:00	-1 days +23:56:00	False	Wed
2023-01-12 21:45:00	2023-01-12 22:16:00	0 days 00:31:00	True	Thu
2023-09-26 11:03:00	2023-09-26 11:02:00	-1 days +23:59:00	False	Tue
2023-10-15 12:15:00	2023-10-15 12:14:00	-1 days +23:59:00	False	Sun
2023-01-04 16:08:00	2023-01-04 16:23:00	0 days 00:15:00	False	Wed
2023-03-27 22:50:00	2023-03-27 22:51:00	0 days 00:01:00	False	Mon
2023-07-01 16:46:00	2023-07-01 17:39:00	0 days 00:53:00	True	Sat
2023-11-30 11:35:00	2023-11-30 11:25:00	-1 days +23:50:00	False	Thu
2023-09-08 20:54:00	2023-09-08 21:59:00	0 days 01:05:00	True	Fri
2023-11-03 18:10:00	2023-11-03 18:01:00	-1 days +23:51:00	False	Fri
2023-11-01 21:50:00	2023-11-01 21:50:00	0 days 00:00:00	False	Wed
2023-05-22 20:55:00	2023-05-22 20:55:00	0 days 00:00:00	False	Mon
2023-11-26 09:13:00	2023-11-26 10:34:00	0 days 01:21:00	True	Sun
2023-07-04 19:51:00	2023-07-04 19:42:00	-1 days +23:51:00	False	Tue
2023-09-26 20:45:00	2023-09-26 20:41:00	-1 days +23:56:00	False	Tue
2023-10-08 22:35:00	2023-10-08 23:04:00	0 days 00:29:00	True	Sun
2023-05-24 12:38:00	2023-05-24 12:37:00	-1 days +23:59:00	False	Wed
2023-09-05 19:15:00	2023-09-05 19:14:00	-1 days +23:59:00	False	Tue
2023-03-11 10:12:00	2023-03-11 10:14:00	0 days 00:02:00	False	Sat
2023-06-02 22:35:00	2023-06-02 22:33:00	-1 days +23:58:00	False	Fri
2023-10-05 15:44:00	2023-10-05 15:42:00	-1 days +23:58:00	False	Thu
2023-03-03 07:15:00	2023-03-03 07:15:00	0 days 00:00:00	False	Fri
2023-05-01 11:00:00	2023-05-01 10:59:00	-1 days +23:59:00	False	Mon
2023-08-16 20:25:00	2023-08-16 21:36:00	0 days 01:11:00	True	Wed
2023-10-07 11:55:00	2023-10-07 14:54:00	0 days 02:59:00	True	Sat
2023-10-08 22:56:00	2023-10-08 22:55:00	-1 days +23:59:00	False	Sun
2023-11-13 22:59:00	2023-11-13 22:56:00	-1 days +23:57:00	False	Mon
2023-06-29 16:35:00	2023-06-29 16:58:00	0 days 00:23:00	True	Thu
2023-03-14 11:50:00	2023-03-14 13:14:00	0 days 01:24:00	True	Tue
2023-08-01 08:25:00	2023-08-01 08:19:00	-1 days +23:54:00	False	Tue
2023-03-10 22:44:00	2023-03-10 22:40:00	-1 days +23:56:00	False	Fri
2023-04-27 12:59:00	2023-04-27 12:56:00	-1 days +23:57:00	False	Thu
2023-04-21 19:20:00	2023-04-21 19:18:00	-1 days +23:58:00	False	Fri
2023-08-20 15:38:00	2023-08-20 15:33:00	-1 days +23:55:00	False	Sun
2023-04-19 11:11:00	2023-04-19 11:07:00	-1 days +23:56:00	False	Wed
2023-08-04 22:40:00	2023-08-04 22:35:00	-1 days +23:55:00	False	Fri
2023-09-07 15:25:00	2023-09-07 15:18:00	-1 days +23:53:00	False	Thu
2023-11-30 20:45:00	2023-11-30 20:45:00	0 days 00:00:00	False	Thu
2023-11-19 22:39:00	2023-11-19 22:35:00	-1 days +23:56:00	False	Sun
2023-05-10 09:55:00	2023-05-10 09:51:00	-1 days +23:56:00	False	Wed
2023-02-04 22:54:00	2023-02-04 22:42:00	-1 days +23:48:00	False	Sat
2023-08-29 20:14:00	2023-08-29 22:19:00	0 days 02:05:00	True	Tue
2023-08-03 10:10:00	2023-08-03 10:49:00	0 days 00:39:00	True	Thu
2023-12-19 15:50:00	2023-12-19 16:16:00	0 days 00:26:00	True	Tue
2023-12-14 14:45:00	2023-12-14 14:44:00	-1 days +23:59:00	False	Thu
2023-12-01 16:21:00	2023-12-01 16:18:00	-1 days +23:57:00	False	Fri
2023-04-13 16:50:00	2023-04-13 16:47:00	-1 days +23:57:00	False	Thu
2023-09-12 14:32:00	2023-09-12 14:27:00	-1 days +23:55:00	False	Tue
2023-08-31 18:38:00	2023-08-31 18:35:00	-1 days +23:57:00	False	Thu
2023-03-01 21:55:00	2023-03-01 21:55:00	0 days 00:00:00	False	Wed
2023-05-05 06:15:00	2023-05-05 06:09:00	-1 days +23:54:00	False	Fri
2023-11-24 15:30:00	2023-11-24 15:21:00	-1 days +23:51:00	False	Fri
2023-05-04 10:55:00	2023-05-04 11:01:00	0 days 00:06:00	False	Thu
2023-07-01 15:30:00	2023-07-01 15:57:00	0 days 00:27:00	True	Sat
2023-11-04 17:55:00	2023-11-04 17:54:00	-1 days +23:59:00	False	Sat
2023-01-02 14:02:00	2023-01-02 16:19:00	0 days 02:17:00	True	Mon
2023-11-17 05:30:00	2023-11-17 05:28:00	-1 days +23:58:00	False	Fri
2023-06-30 08:55:00	2023-06-30 09:15:00	0 days 00:20:00	True	Fri
2023-05-02 12:55:00	2023-05-02 12:52:00	-1 days +23:57:00	False	Tue
2023-09-16 19:49:00	2023-09-16 20:05:00	0 days 00:16:00	True	Sat
2023-09-17 14:46:00	2023-09-17 14:41:00	-1 days +23:55:00	False	Sun
2023-11-13 15:20:00	2023-11-13 15:17:00	-1 days +23:57:00	False	Mon
2023-09-29 11:00:00	2023-09-29 11:08:00	0 days 00:08:00	False	Fri
2023-02-05 15:35:00	2023-02-05 15:35:00	0 days 00:00:00	False	Sun
2023-02-05 14:10:00	2023-02-05 14:05:00	-1 days +23:55:00	False	Sun
2023-02-09 10:55:00	2023-02-09 10:48:00	-1 days +23:53:00	False	Thu
2023-02-16 15:30:00	2023-02-16 16:00:00	0 days 00:30:00	True	Thu
2023-01-02 22:10:00	2023-01-03 00:07:00	0 days 01:57:00	True	Tue
2023-09-28 08:01:00	2023-09-28 07:52:00	-1 days +23:51:00	False	Thu
2023-05-13 22:45:00	2023-05-14 00:37:00	0 days 01:52:00	True	Sun
2023-09-02 08:20:00	2023-09-02 08:20:00	0 days 00:00:00	False	Sat
2023-03-26 09:41:00	2023-03-26 10:15:00	0 days 00:34:00	True	Sun
2023-03-01 20:54:00	2023-03-01 21:01:00	0 days 00:07:00	False	Wed
2023-06-09 15:59:00	2023-06-09 16:06:00	0 days 00:07:00	False	Fri
2023-06-07 19:40:00	2023-06-07 22:15:00	0 days 02:35:00	True	Wed
2023-07-13 07:30:00	2023-07-13 07:34:00	0 days 00:04:00	False	Thu
2023-02-24 09:44:00	2023-02-24 09:42:00	-1 days +23:58:00	False	Fri
2023-01-05 14:00:00	2023-01-05 14:10:00	0 days 00:10:00	False	Thu
2023-08-11 22:50:00	2023-08-12 00:47:00	0 days 01:57:00	True	Sat
2023-05-09 08:15:00	2023-05-09 08:18:00	0 days 00:03:00	False	Tue
2023-05-05 16:02:00	2023-05-05 15:59:00	-1 days +23:57:00	False	Fri
2023-12-19 22:10:00	2023-12-19 22:09:00	-1 days +23:59:00	False	Tue
2023-12-11 22:35:00	2023-12-11 22:31:00	-1 days +23:56:00	False	Mon
2023-10-14 20:15:00	2023-10-14 20:24:00	0 days 00:09:00	False	Sat
2023-12-12 07:01:00	2023-12-12 06:58:00	-1 days +23:57:00	False	Tue
2023-12-06 15:10:00	2023-12-06 15:09:00	-1 days +23:59:00	False	Wed
2023-07-19 11:34:00	2023-07-19 11:58:00	0 days 00:24:00	True	Wed
2023-04-11 10:15:00	2023-04-11 10:14:00	-1 days +23:59:00	False	Tue
2023-03-09 12:05:00	2023-03-09 12:04:00	-1 days +23:59:00	False	Thu
2023-12-07 20:00:00	2023-12-07 20:56:00	0 days 00:56:00	True	Thu
2023-12-06 14:00:00	2023-12-06 13:59:00	-1 days +23:59:00	False	Wed
2023-01-31 19:40:00	2023-01-31 20:00:00	0 days 00:20:00	True	Tue
2023-10-12 08:10:00	2023-10-12 08:11:00	0 days 00:01:00	False	Thu
2023-12-07 08:45:00	2023-12-07 09:14:00	0 days 00:29:00	True	Thu
2023-08-14 10:15:00	2023-08-14 10:19:00	0 days 00:04:00	False	Mon
2023-06-07 07:21:00	2023-06-07 07:16:00	-1 days +23:55:00	False	Wed
2023-10-28 12:35:00	2023-10-28 12:32:00	-1 days +23:57:00	False	Sat
2023-06-24 19:30:00	2023-06-24 20:11:00	0 days 00:41:00	True	Sat
2023-07-31 20:44:00	2023-07-31 20:56:00	0 days 00:12:00	False	Mon
2023-04-14 15:31:00	2023-04-14 15:28:00	-1 days +23:57:00	False	Fri
2023-11-27 07:00:00	2023-11-27 06:57:00	-1 days +23:57:00	False	Mon
2023-06-20 12:45:00	2023-06-20 12:42:00	-1 days +23:57:00	False	Tue
2023-09-09 21:53:00	2023-09-09 22:29:00	0 days 00:36:00	True	Sat
2023-07-15 12:58:00	2023-07-15 13:06:00	0 days 00:08:00	False	Sat
2023-03-13 08:40:00	2023-03-13 09:14:00	0 days 00:34:00	True	Mon
2023-03-17 17:45:00	2023-03-17 17:43:00	-1 days +23:58:00	False	Fri
2023-09-27 09:49:00	2023-09-27 09:45:00	-1 days +23:56:00	False	Wed
2023-08-18 16:16:00	2023-08-18 16:41:00	0 days 00:25:00	True	Fri
2023-01-01 14:50:00	2023-01-01 14:56:00	0 days 00:06:00	False	Sun
2023-07-12 08:25:00	2023-07-12 08:24:00	-1 days +23:59:00	False	Wed
2023-03-13 22:44:00	2023-03-13 22:52:00	0 days 00:08:00	False	Mon
2023-08-10 09:40:00	2023-08-10 10:12:00	0 days 00:32:00	True	Thu
2023-10-16 15:31:00	2023-10-16 15:28:00	-1 days +23:57:00	False	Mon
2023-09-27 16:32:00	2023-09-27 16:27:00	-1 days +23:55:00	False	Wed
2023-09-16 15:05:00	2023-09-16 15:01:00	-1 days +23:56:00	False	Sat
2023-03-05 09:10:00	2023-03-05 09:15:00	0 days 00:05:00	False	Sun
2023-03-01 12:30:00	2023-03-01 13:19:00	0 days 00:49:00	True	Wed
2023-11-23 18:19:00	2023-11-23 18:05:00	-1 days +23:46:00	False	Thu
2023-10-27 16:05:00	2023-10-27 16:31:00	0 days 00:26:00	True	Fri
2023-08-24 17:54:00	2023-08-24 18:13:00	0 days 00:19:00	True	Thu
2023-03-30 16:40:00	2023-03-30 16:48:00	0 days 00:08:00	False	Thu
2023-02-13 21:00:00	2023-02-13 20:52:00	-1 days +23:52:00	False	Mon
2023-11-22 16:23:00	2023-11-22 16:21:00	-1 days +23:58:00	False	Wed
2023-04-11 09:30:00	2023-04-11 09:30:00	0 days 00:00:00	False	Tue
2023-02-09 18:30:00	2023-02-09 18:27:00	-1 days +23:57:00	False	Thu
2023-12-11 14:50:00	2023-12-11 14:44:00	-1 days +23:54:00	False	Mon
2023-02-16 14:00:00	2023-02-16 14:03:00	0 days 00:03:00	False	Thu
2023-10-04 15:30:00	2023-10-04 15:29:00	-1 days +23:59:00	False	Wed
2023-09-09 18:15:00	2023-09-09 18:35:00	0 days 00:20:00	True	Sat
2023-05-09 10:35:00	2023-05-09 10:45:00	0 days 00:10:00	False	Tue
2023-10-15 21:32:00	2023-10-15 21:39:00	0 days 00:07:00	False	Sun
2023-09-25 20:55:00	2023-09-25 20:58:00	0 days 00:03:00	False	Mon
2023-08-09 18:05:00	2023-08-09 18:03:00	-1 days +23:58:00	False	Wed
2023-02-13 11:55:00	2023-02-13 11:53:00	-1 days +23:58:00	False	Mon
2023-01-29 13:52:00	2023-01-29 13:48:00	-1 days +23:56:00	False	Sun
2023-12-20 08:20:00	2023-12-20 08:18:00	-1 days +23:58:00	False	Wed
